Loaded parameters to layer 'conv1' (shape 50x4x3x3).
Loaded parameters to layer 'conv1' (shape 50).
Loaded parameters to layer 'conv2' (shape 50x50x3x3).
Loaded parameters to layer 'conv2' (shape 50).
Loaded parameters to layer 'nin1' (shape 30x50x1x1).
Loaded parameters to layer 'nin1' (shape 30).
Loaded parameters to layer 'conv3' (shape 50x30x3x3).
Loaded parameters to layer 'conv3' (shape 50).
Loaded parameters to layer 'conv4' (shape 50x50x3x3).
Loaded parameters to layer 'conv4' (shape 50).
Loaded parameters to layer 'nin2' (shape 30x50x1x1).
Loaded parameters to layer 'nin2' (shape 30).
Loaded parameters to layer 'conv5' (shape 50x30x3x3).
Loaded parameters to layer 'conv5' (shape 50).
Loaded parameters to layer 'output' (shape 450x1024).
Loaded parameters to layer 'output' (shape 1024).
# Neural Network with 538934 learnable parameters

## Layer information

  #  name    size
---  ------  --------
  0  input   4x32x32
  1  conv1   50x30x30
  2  conv2   50x28x28
  3  nin1    30x28x28
  4  pool1   30x14x14
  5  conv3   50x12x12
  6  conv4   50x10x10
  7  nin2    30x10x10
  8  pool2   30x5x5
  9  conv5   50x3x3
 10  output  1024

  epoch    trn loss    val loss    trn/val  dur
put mean in middle of segments  1.13786005974
going through lines took (row-col complete):  3.38561606407 sec.
put mean in middle of segments  1.13896799088
going through lines took (row-col complete):  4.10572600365 sec.
put mean in middle of segments  0.649708986282
going through lines took (row-col complete):  2.03338599205 sec.
put mean in middle of segments  1.14776706696
going through lines took (row-col complete):  3.80066919327 sec.
put mean in middle of segments  0.685367107391
going through lines took (row-col complete):  1.25370597839 sec.
put mean in middle of segments  0.706170082092
going through lines took (row-col complete):  2.22594213486 sec.
put mean in middle of segments  1.14199304581
going through lines took (row-col complete):  4.89821004868 sec.
put mean in middle of segments  0.788315057755
going through lines took (row-col complete):  3.28269100189 sec.
put mean in middle of segments  0.506544828415
going through lines took (row-col complete):  1.38112878799 sec.
put mean in middle of segments  0.481323003769
going through lines took (row-col complete):  1.06300711632 sec.
put mean in middle of segments  0.375133991241
going through lines took (row-col complete):  1.53075194359 sec.
put mean in middle of segments  0.727943897247
going through lines took (row-col complete):  2.40692400932 sec.
put mean in middle of segments  0.878960132599
going through lines took (row-col complete):  3.92500090599 sec.
put mean in middle of segments  0.774572134018
going through lines took (row-col complete):  2.63254189491 sec.
put mean in middle of segments  1.15873193741
going through lines took (row-col complete):  5.13231801987 sec.
put mean in middle of segments  1.14105010033
going through lines took (row-col complete):  6.29482984543 sec.
put mean in middle of segments  0.649199008942
going through lines took (row-col complete):  2.35864400864 sec.
put mean in middle of segments  2.04137706757
going through lines took (row-col complete):  10.5413041115 sec.
put mean in middle of segments  0.639501810074
going through lines took (row-col complete):  3.13712191582 sec.
put mean in middle of segments  1.12408614159
going through lines took (row-col complete):  4.30911898613 sec.
put mean in middle of segments  0.636002063751
going through lines took (row-col complete):  1.47224998474 sec.
put mean in middle of segments  0.0995218753815
going through lines took (row-col complete):  0.335974931717 sec.
put mean in middle of segments  0.993378162384
going through lines took (row-col complete):  2.64475488663 sec.
put mean in middle of segments  1.17054319382
going through lines took (row-col complete):  4.98456597328 sec.
put mean in middle of segments  1.12239789963
going through lines took (row-col complete):  5.63850498199 sec.
put mean in middle of segments  0.4391040802
going through lines took (row-col complete):  1.5347738266 sec.
put mean in middle of segments  0.820914983749
going through lines took (row-col complete):  3.02897000313 sec.
put mean in middle of segments  0.557070970535
going through lines took (row-col complete):  1.35703492165 sec.
put mean in middle of segments  1.04371500015
going through lines took (row-col complete):  3.12769293785 sec.
put mean in middle of segments  1.10710287094
going through lines took (row-col complete):  4.18989300728 sec.
put mean in middle of segments  1.14689683914
going through lines took (row-col complete):  4.6804690361 sec.
put mean in middle of segments  1.13454890251
going through lines took (row-col complete):  5.24738478661 sec.
put mean in middle of segments  1.14069604874
going through lines took (row-col complete):  3.12518692017 sec.
put mean in middle of segments  1.70214891434
going through lines took (row-col complete):  5.14173984528 sec.
put mean in middle of segments  0.710298061371
going through lines took (row-col complete):  2.79032516479 sec.
put mean in middle of segments  0.769052028656
going through lines took (row-col complete):  3.60282492638 sec.
put mean in middle of segments  1.14090013504
going through lines took (row-col complete):  3.29733204842 sec.
put mean in middle of segments  1.16241598129
going through lines took (row-col complete):  3.92805695534 sec.
put mean in middle of segments  0.619970798492
going through lines took (row-col complete):  1.38119506836 sec.
put mean in middle of segments  0.446828842163
going through lines took (row-col complete):  1.56894278526 sec.
put mean in middle of segments  0.302347898483
going through lines took (row-col complete):  0.84320306778 sec.
put mean in middle of segments  0.713943958282
going through lines took (row-col complete):  2.37123918533 sec.
put mean in middle of segments  1.14039492607
going through lines took (row-col complete):  3.85556507111 sec.
put mean in middle of segments  1.14647293091
going through lines took (row-col complete):  3.98921585083 sec.
put mean in middle of segments  1.2321767807
going through lines took (row-col complete):  5.41760993004 sec.
put mean in middle of segments  0.596644878387
going through lines took (row-col complete):  2.67324113846 sec.
put mean in middle of segments  0.954185009003
going through lines took (row-col complete):  2.96181607246 sec.
put mean in middle of segments  0.62459897995
going through lines took (row-col complete):  1.48502707481 sec.
put mean in middle of segments  1.14359593391
going through lines took (row-col complete):  4.24349498749 sec.
put mean in middle of segments  1.14808416367
going through lines took (row-col complete):  5.20579910278 sec.
put mean in middle of segments  0.327407121658
going through lines took (row-col complete):  1.01031422615 sec.
put mean in middle of segments  0.484932184219
going through lines took (row-col complete):  1.45962381363 sec.
put mean in middle of segments  2.01018691063
going through lines took (row-col complete):  6.593791008 sec.
put mean in middle of segments  0.997380018234
going through lines took (row-col complete):  2.81376004219 sec.
put mean in middle of segments  1.01463007927
going through lines took (row-col complete):  2.46369409561 sec.
put mean in middle of segments  0.561495065689
going through lines took (row-col complete):  2.05578303337 sec.
put mean in middle of segments  1.04361915588
going through lines took (row-col complete):  3.60153102875 sec.
put mean in middle of segments  0.708648920059
going through lines took (row-col complete):  2.46326303482 sec.
put mean in middle of segments  0.367880105972
going through lines took (row-col complete):  1.34823703766 sec.
put mean in middle of segments  0.29820895195
going through lines took (row-col complete):  0.832155942917 sec.
put mean in middle of segments  1.14819407463
going through lines took (row-col complete):  5.20578217506 sec.
put mean in middle of segments  1.13760185242
going through lines took (row-col complete):  5.28391098976 sec.
put mean in middle of segments  0.638672828674
going through lines took (row-col complete):  2.06802511215 sec.
put mean in middle of segments  0.526875972748
going through lines took (row-col complete):  2.38831806183 sec.
put mean in middle of segments  1.17418003082
going through lines took (row-col complete):  3.98737311363 sec.
put mean in middle of segments  0.506397008896
going through lines took (row-col complete):  1.81453704834 sec.
put mean in middle of segments  0.609873056412
going through lines took (row-col complete):  2.55081009865 sec.
put mean in middle of segments  1.17730903625
going through lines took (row-col complete):  4.36355090141 sec.
put mean in middle of segments  0.473170042038
going through lines took (row-col complete):  2.14172697067 sec.
put mean in middle of segments  0.316617012024
going through lines took (row-col complete):  1.0838739872 sec.
put mean in middle of segments  1.14081811905
going through lines took (row-col complete):  4.01785492897 sec.
put mean in middle of segments  1.13968610764
going through lines took (row-col complete):  2.55949997902 sec.
put mean in middle of segments  0.773221969604
going through lines took (row-col complete):  3.07521486282 sec.
put mean in middle of segments  1.16716599464
going through lines took (row-col complete):  4.08489894867 sec.
put mean in middle of segments  0.864842176437
going through lines took (row-col complete):  3.16862893105 sec.
put mean in middle of segments  0.610070943832
going through lines took (row-col complete):  1.90985798836 sec.
put mean in middle of segments  0.975419998169
going through lines took (row-col complete):  3.79588890076 sec.
put mean in middle of segments  1.02516293526
going through lines took (row-col complete):  3.97150397301 sec.
put mean in middle of segments  1.21622109413
going through lines took (row-col complete):  2.91853308678 sec.
put mean in middle of segments  1.1416618824
going through lines took (row-col complete):  4.83170700073 sec.
put mean in middle of segments  1.15568804741
going through lines took (row-col complete):  5.59906816483 sec.
put mean in middle of segments  1.14322710037
going through lines took (row-col complete):  5.56413006783 sec.
put mean in middle of segments  1.13937401772
going through lines took (row-col complete):  4.37465214729 sec.
put mean in middle of segments  1.44068694115
going through lines took (row-col complete):  3.91090583801 sec.
put mean in middle of segments  0.287614107132
going through lines took (row-col complete):  1.18984603882 sec.
put mean in middle of segments  0.526721954346
going through lines took (row-col complete):  1.97473716736 sec.
put mean in middle of segments  0.291010856628
going through lines took (row-col complete):  0.857819080353 sec.
put mean in middle of segments  0.339079856873
going through lines took (row-col complete):  1.32230019569 sec.
put mean in middle of segments  1.14555883408
going through lines took (row-col complete):  3.21882390976 sec.
put mean in middle of segments  0.473845005035
going through lines took (row-col complete):  1.86572003365 sec.
put mean in middle of segments  0.860975027084
going through lines took (row-col complete):  3.64231109619 sec.
put mean in middle of segments  0.490534067154
going through lines took (row-col complete):  0.961683034897 sec.
put mean in middle of segments  0.31796503067
going through lines took (row-col complete):  0.996551990509 sec.
put mean in middle of segments  0.88557600975
going through lines took (row-col complete):  4.59290909767 sec.
put mean in middle of segments  1.13794398308
going through lines took (row-col complete):  3.38102817535 sec.
put mean in middle of segments  0.328237056732
going through lines took (row-col complete):  1.2057890892 sec.
put mean in middle of segments  0.751984834671
going through lines took (row-col complete):  2.78704714775 sec.
put mean in middle of segments  0.47179889679
going through lines took (row-col complete):  1.69488596916 sec.
put mean in middle of segments  0.474766016006
going through lines took (row-col complete):  2.79452800751 sec.
put mean in middle of segments  1.15193295479
going through lines took (row-col complete):  4.68448376656 sec.
put mean in middle of segments  0.61317896843
going through lines took (row-col complete):  2.27796578407 sec.
put mean in middle of segments  1.14214801788
going through lines took (row-col complete):  2.41778707504 sec.
put mean in middle of segments  0.336992025375
going through lines took (row-col complete):  1.10318899155 sec.
put mean in middle of segments  1.00639009476
going through lines took (row-col complete):  3.43232297897 sec.
put mean in middle of segments  0.774150848389
going through lines took (row-col complete):  2.54570794106 sec.
put mean in middle of segments  1.11532187462
going through lines took (row-col complete):  4.68305587769 sec.
put mean in middle of segments  1.14760708809
going through lines took (row-col complete):  5.89463400841 sec.
put mean in middle of segments  0.323995113373
going through lines took (row-col complete):  1.20098495483 sec.
put mean in middle of segments  0.390830039978
going through lines took (row-col complete):  1.1590089798 sec.
put mean in middle of segments  0.267552137375
going through lines took (row-col complete):  0.964802026749 sec.
put mean in middle of segments  0.359501838684
going through lines took (row-col complete):  0.99418592453 sec.
put mean in middle of segments  1.14283490181
going through lines took (row-col complete):  3.53261899948 sec.
put mean in middle of segments  1.1979830265
going through lines took (row-col complete):  4.47257590294 sec.
put mean in middle of segments  0.528770923615
going through lines took (row-col complete):  2.15046000481 sec.
put mean in middle of segments  0.855777978897
going through lines took (row-col complete):  3.83235406876 sec.
put mean in middle of segments  0.917970895767
going through lines took (row-col complete):  2.2799539566 sec.
put mean in middle of segments  1.19020295143
going through lines took (row-col complete):  4.12784099579 sec.
put mean in middle of segments  1.13485312462
going through lines took (row-col complete):  3.39191007614 sec.
put mean in middle of segments  1.10312509537
going through lines took (row-col complete):  4.29376792908 sec.
put mean in middle of segments  1.20358991623
going through lines took (row-col complete):  3.34010601044 sec.
put mean in middle of segments  0.769376039505
going through lines took (row-col complete):  3.90721392632 sec.
put mean in middle of segments  0.596323013306
going through lines took (row-col complete):  1.75184297562 sec.
put mean in middle of segments  0.70755815506
going through lines took (row-col complete):  2.9690220356 sec.
put mean in middle of segments  0.457029819489
going through lines took (row-col complete):  1.50655698776 sec.
put mean in middle of segments  1.142608881
going through lines took (row-col complete):  3.69585800171 sec.
put mean in middle of segments  0.641551971436
going through lines took (row-col complete):  2.75952005386 sec.
put mean in middle of segments  1.13150906563
going through lines took (row-col complete):  3.62258481979 sec.
put mean in middle of segments  0.583058834076
going through lines took (row-col complete):  2.07500100136 sec.
put mean in middle of segments  0.237594842911
going through lines took (row-col complete):  0.620951890945 sec.
put mean in middle of segments  1.60994815826
going through lines took (row-col complete):  5.10467600822 sec.
put mean in middle of segments  1.14777302742
going through lines took (row-col complete):  3.41898107529 sec.
put mean in middle of segments  0.577864170074
going through lines took (row-col complete):  1.25877308846 sec.
put mean in middle of segments  1.14859199524
going through lines took (row-col complete):  5.32869005203 sec.
put mean in middle of segments  1.14816117287
going through lines took (row-col complete):  3.90867185593 sec.
put mean in middle of segments  1.16379213333
going through lines took (row-col complete):  6.02955508232 sec.
put mean in middle of segments  0.645053863525
going through lines took (row-col complete):  2.44402694702 sec.
put mean in middle of segments  1.07880520821
going through lines took (row-col complete):  4.88935995102 sec.
put mean in middle of segments  1.14748001099
going through lines took (row-col complete):  5.07585000992 sec.
put mean in middle of segments  1.26169991493
going through lines took (row-col complete):  3.92752408981 sec.
put mean in middle of segments  1.14804983139
going through lines took (row-col complete):  4.86797785759 sec.
put mean in middle of segments  1.05714893341
going through lines took (row-col complete):  2.8959300518 sec.
put mean in middle of segments  0.779913187027
going through lines took (row-col complete):  2.44281792641 sec.
put mean in middle of segments  1.20389389992
going through lines took (row-col complete):  4.26938605309 sec.
put mean in middle of segments  0.31754899025
going through lines took (row-col complete):  1.60948705673 sec.
put mean in middle of segments  1.4706890583
going through lines took (row-col complete):  3.78027820587 sec.
put mean in middle of segments  1.12013697624
going through lines took (row-col complete):  2.98026609421 sec.
put mean in middle of segments  1.1518599987
going through lines took (row-col complete):  3.1256301403 sec.
put mean in middle of segments  1.0671620369
going through lines took (row-col complete):  3.51012301445 sec.
put mean in middle of segments  1.14805006981
going through lines took (row-col complete):  5.03741693497 sec.
put mean in middle of segments  1.21906495094
going through lines took (row-col complete):  2.94475698471 sec.
put mean in middle of segments  1.14686012268
going through lines took (row-col complete):  4.46070098877 sec.
put mean in middle of segments  0.715461969376
going through lines took (row-col complete):  2.18662500381 sec.
put mean in middle of segments  1.21306681633
going through lines took (row-col complete):  4.02366900444 sec.
put mean in middle of segments  1.14297699928
going through lines took (row-col complete):  4.53327393532 sec.
put mean in middle of segments  0.6812479496
going through lines took (row-col complete):  3.15091204643 sec.
put mean in middle of segments  0.333816051483
going through lines took (row-col complete):  0.94241809845 sec.
put mean in middle of segments  0.224794864655
going through lines took (row-col complete):  0.400614976883 sec.
put mean in middle of segments  1.1477701664
going through lines took (row-col complete):  3.70875597 sec.
put mean in middle of segments  1.14259386063
going through lines took (row-col complete):  5.0904519558 sec.
put mean in middle of segments  1.64963102341
going through lines took (row-col complete):  5.25622987747 sec.
put mean in middle of segments  0.716975927353
going through lines took (row-col complete):  3.48264193535 sec.
put mean in middle of segments  0.725284814835
going through lines took (row-col complete):  2.95053195953 sec.
put mean in middle of segments  0.622987985611
going through lines took (row-col complete):  2.19175815582 sec.
put mean in middle of segments  0.487432956696
going through lines took (row-col complete):  1.91816210747 sec.
put mean in middle of segments  1.13783097267
going through lines took (row-col complete):  4.05356097221 sec.
put mean in middle of segments  1.14213109016
going through lines took (row-col complete):  3.78063011169 sec.
put mean in middle of segments  1.15443611145
going through lines took (row-col complete):  4.59314203262 sec.
put mean in middle of segments  1.15713000298
going through lines took (row-col complete):  4.43620491028 sec.
put mean in middle of segments  1.00455307961
going through lines took (row-col complete):  3.07251596451 sec.
put mean in middle of segments  1.16269397736
going through lines took (row-col complete):  4.15221595764 sec.
put mean in middle of segments  0.185350894928
going through lines took (row-col complete):  0.415769100189 sec.
put mean in middle of segments  1.14063596725
going through lines took (row-col complete):  3.87761092186 sec.
put mean in middle of segments  1.14067482948
going through lines took (row-col complete):  3.05259108543 sec.
put mean in middle of segments  1.1178920269
going through lines took (row-col complete):  3.05830407143 sec.
put mean in middle of segments  1.14526796341
going through lines took (row-col complete):  5.39167308807 sec.
put mean in middle of segments  1.13346791267
going through lines took (row-col complete):  3.41746401787 sec.
put mean in middle of segments  0.459214925766
going through lines took (row-col complete):  1.4608399868 sec.
put mean in middle of segments  1.14131712914
going through lines took (row-col complete):  4.65092110634 sec.
put mean in middle of segments  0.752594947815
going through lines took (row-col complete):  2.2840731144 sec.
put mean in middle of segments  1.2832660675
going through lines took (row-col complete):  5.93479609489 sec.
put mean in middle of segments  1.15587687492
going through lines took (row-col complete):  4.39977216721 sec.
put mean in middle of segments  1.14191102982
going through lines took (row-col complete):  4.10224294662 sec.
put mean in middle of segments  1.16584086418
going through lines took (row-col complete):  4.89755988121 sec.
put mean in middle of segments  0.275372028351
going through lines took (row-col complete):  0.975413799286 sec.
put mean in middle of segments  1.19580006599
going through lines took (row-col complete):  4.02082705498 sec.
put mean in middle of segments  0.271024942398
going through lines took (row-col complete):  0.625504016876 sec.
put mean in middle of segments  0.319561958313
going through lines took (row-col complete):  1.25305509567 sec.
put mean in middle of segments  1.14324808121
going through lines took (row-col complete):  2.75268483162 sec.
put mean in middle of segments  0.621538877487
going through lines took (row-col complete):  1.39761614799 sec.
put mean in middle of segments  0.565766811371
going through lines took (row-col complete):  1.88571310043 sec.
put mean in middle of segments  0.227026939392
going through lines took (row-col complete):  0.703629970551 sec.
put mean in middle of segments  0.482375860214
going through lines took (row-col complete):  1.33949613571 sec.
put mean in middle of segments  0.842208862305
going through lines took (row-col complete):  1.91639900208 sec.
put mean in middle of segments  0.721211910248
going through lines took (row-col complete):  3.6619591713 sec.
put mean in middle of segments  0.526834011078
going through lines took (row-col complete):  2.19784879684 sec.
put mean in middle of segments  0.706403970718
going through lines took (row-col complete):  2.4749610424 sec.
put mean in middle of segments  0.458676815033
going through lines took (row-col complete):  1.51988101006 sec.
put mean in middle of segments  1.23938703537
going through lines took (row-col complete):  5.17329597473 sec.
put mean in middle of segments  0.51911687851
going through lines took (row-col complete):  1.87696409225 sec.
put mean in middle of segments  0.635200023651
going through lines took (row-col complete):  1.80979418755 sec.
put mean in middle of segments  1.13976311684
going through lines took (row-col complete):  4.08852505684 sec.
put mean in middle of segments  0.486545801163
going through lines took (row-col complete):  1.80293989182 sec.
put mean in middle of segments  1.14392113686
going through lines took (row-col complete):  4.29339909554 sec.
put mean in middle of segments  0.996196985245
going through lines took (row-col complete):  3.76561498642 sec.
put mean in middle of segments  1.20729994774
going through lines took (row-col complete):  4.43029594421 sec.
put mean in middle of segments  1.16041016579
going through lines took (row-col complete):  3.32037210464 sec.
put mean in middle of segments  1.14914393425
going through lines took (row-col complete):  4.51370096207 sec.
put mean in middle of segments  1.13391590118
going through lines took (row-col complete):  4.30252480507 sec.
put mean in middle of segments  0.807558059692
going through lines took (row-col complete):  2.77045702934 sec.
put mean in middle of segments  1.82256007195
going through lines took (row-col complete):  9.66522192955 sec.
put mean in middle of segments  1.1227440834
going through lines took (row-col complete):  4.87547302246 sec.
put mean in middle of segments  0.625055074692
going through lines took (row-col complete):  2.05138802528 sec.
put mean in middle of segments  0.346450805664
going through lines took (row-col complete):  1.49152493477 sec.
put mean in middle of segments  0.656723976135
going through lines took (row-col complete):  3.05745911598 sec.
put mean in middle of segments  1.17306900024
going through lines took (row-col complete):  3.87195491791 sec.
put mean in middle of segments  1.15018200874
going through lines took (row-col complete):  4.17832183838 sec.
put mean in middle of segments  0.734536886215
going through lines took (row-col complete):  2.20500898361 sec.
put mean in middle of segments  0.47236084938
going through lines took (row-col complete):  2.22788786888 sec.
put mean in middle of segments  0.640799045563
going through lines took (row-col complete):  2.56700921059 sec.
put mean in middle of segments  1.16653394699
going through lines took (row-col complete):  6.64420104027 sec.
put mean in middle of segments  1.1417131424
going through lines took (row-col complete):  4.12679791451 sec.
put mean in middle of segments  1.00163197517
going through lines took (row-col complete):  3.49468517303 sec.
put mean in middle of segments  0.737025976181
going through lines took (row-col complete):  2.72431206703 sec.
put mean in middle of segments  1.07438182831
going through lines took (row-col complete):  4.20012688637 sec.
put mean in middle of segments  1.14696097374
going through lines took (row-col complete):  3.709608078 sec.
put mean in middle of segments  1.00606822968
going through lines took (row-col complete):  3.09650301933 sec.
put mean in middle of segments  1.14554715157
going through lines took (row-col complete):  5.14592313766 sec.
put mean in middle of segments  1.14252209663
going through lines took (row-col complete):  3.89189815521 sec.
put mean in middle of segments  0.897933006287
going through lines took (row-col complete):  2.66615915298 sec.
put mean in middle of segments  1.14920186996
going through lines took (row-col complete):  4.43578791618 sec.
put mean in middle of segments  0.252388954163
going through lines took (row-col complete):  0.894836187363 sec.
put mean in middle of segments  0.870455980301
going through lines took (row-col complete):  5.53784179688 sec.
put mean in middle of segments  1.14240598679
going through lines took (row-col complete):  4.72346305847 sec.
put mean in middle of segments  0.651472091675
going through lines took (row-col complete):  1.64432787895 sec.
put mean in middle of segments  1.59956216812
going through lines took (row-col complete):  7.74056601524 sec.
put mean in middle of segments  0.536464929581
going through lines took (row-col complete):  2.22728896141 sec.
put mean in middle of segments  1.14791202545
going through lines took (row-col complete):  4.08001613617 sec.
put mean in middle of segments  1.68811321259
going through lines took (row-col complete):  8.02395391464 sec.
put mean in middle of segments  0.635666847229
going through lines took (row-col complete):  3.37602591515 sec.
put mean in middle of segments  1.14519786835
going through lines took (row-col complete):  3.2004570961 sec.
put mean in middle of segments  0.931890010834
going through lines took (row-col complete):  4.81382203102 sec.
put mean in middle of segments  1.14466691017
going through lines took (row-col complete):  4.7108271122 sec.
put mean in middle of segments  0.870797157288
going through lines took (row-col complete):  2.60769987106 sec.
put mean in middle of segments  0.898392915726
going through lines took (row-col complete):  3.44380307198 sec.
put mean in middle of segments  1.14416003227
going through lines took (row-col complete):  3.76710700989 sec.
put mean in middle of segments  0.637749910355
going through lines took (row-col complete):  2.65114617348 sec.
put mean in middle of segments  1.17690396309
going through lines took (row-col complete):  3.61839222908 sec.
put mean in middle of segments  0.204953193665
going through lines took (row-col complete):  0.793148994446 sec.
put mean in middle of segments  0.728754997253
going through lines took (row-col complete):  2.19453501701 sec.
put mean in middle of segments  1.14350295067
going through lines took (row-col complete):  3.64630889893 sec.
put mean in middle of segments  1.14458799362
going through lines took (row-col complete):  4.44515609741 sec.
put mean in middle of segments  0.972226858139
going through lines took (row-col complete):  3.21133804321 sec.
put mean in middle of segments  0.962890148163
going through lines took (row-col complete):  3.3314538002 sec.
put mean in middle of segments  0.254081964493
going through lines took (row-col complete):  1.35178399086 sec.
put mean in middle of segments  0.894727945328
going through lines took (row-col complete):  2.85092687607 sec.
put mean in middle of segments  1.15036487579
going through lines took (row-col complete):  4.21347594261 sec.
put mean in middle of segments  0.723522901535
going through lines took (row-col complete):  2.53553700447 sec.
put mean in middle of segments  1.13866615295
going through lines took (row-col complete):  6.14565205574 sec.
put mean in middle of segments  1.79919409752
going through lines took (row-col complete):  4.82663106918 sec.
put mean in middle of segments  0.500244855881
going through lines took (row-col complete):  2.53240513802 sec.
put mean in middle of segments  0.452762126923
going through lines took (row-col complete):  1.32636809349 sec.
put mean in middle of segments  0.640069007874
going through lines took (row-col complete):  2.30549693108 sec.
put mean in middle of segments  0.301125049591
going through lines took (row-col complete):  0.871350049973 sec.
put mean in middle of segments  0.246044158936
going through lines took (row-col complete):  0.751754045486 sec.
put mean in middle of segments  0.50118303299
going through lines took (row-col complete):  1.63403391838 sec.
put mean in middle of segments  0.697772026062
going through lines took (row-col complete):  3.00080609322 sec.
put mean in middle of segments  0.926475048065
going through lines took (row-col complete):  2.71860194206 sec.
put mean in middle of segments  1.14634013176
going through lines took (row-col complete):  4.96788406372 sec.
put mean in middle of segments  1.18002891541
going through lines took (row-col complete):  5.48207306862 sec.
put mean in middle of segments  0.640147924423
going through lines took (row-col complete):  2.59995102882 sec.
put mean in middle of segments  0.630122900009
going through lines took (row-col complete):  1.78414201736 sec.
put mean in middle of segments  1.15832710266
going through lines took (row-col complete):  4.56054401398 sec.
put mean in middle of segments  1.01971411705
going through lines took (row-col complete):  2.53980994225 sec.
put mean in middle of segments  0.27632021904
going through lines took (row-col complete):  0.678613901138 sec.
put mean in middle of segments  0.429180860519
going through lines took (row-col complete):  1.76374483109 sec.
put mean in middle of segments  1.71046686172
going through lines took (row-col complete):  4.58433318138 sec.
put mean in middle of segments  0.642732143402
going through lines took (row-col complete):  2.31567215919 sec.
put mean in middle of segments  0.342759132385
going through lines took (row-col complete):  1.20283293724 sec.
put mean in middle of segments  0.768805027008
going through lines took (row-col complete):  2.66157913208 sec.
put mean in middle of segments  1.14152598381
going through lines took (row-col complete):  4.44102597237 sec.
put mean in middle of segments  1.13704013824
going through lines took (row-col complete):  3.50736689568 sec.
put mean in middle of segments  0.366140842438
going through lines took (row-col complete):  1.33364486694 sec.
put mean in middle of segments  1.19217395782
going through lines took (row-col complete):  3.47511601448 sec.
put mean in middle of segments  1.1411421299
going through lines took (row-col complete):  4.27406907082 sec.
put mean in middle of segments  1.70964097977
going through lines took (row-col complete):  7.58705997467 sec.
put mean in middle of segments  1.13960385323
going through lines took (row-col complete):  3.47543501854 sec.
put mean in middle of segments  0.335654973984
going through lines took (row-col complete):  0.619076013565 sec.
put mean in middle of segments  0.541178941727
going through lines took (row-col complete):  1.35429096222 sec.
put mean in middle of segments  1.02855396271
going through lines took (row-col complete):  2.85164785385 sec.
put mean in middle of segments  0.662217855453
going through lines took (row-col complete):  2.66486287117 sec.
put mean in middle of segments  0.714669942856
going through lines took (row-col complete):  2.63700604439 sec.
put mean in middle of segments  1.00861215591
going through lines took (row-col complete):  3.66356015205 sec.
put mean in middle of segments  1.24574589729
going through lines took (row-col complete):  4.45416212082 sec.
put mean in middle of segments  0.566605091095
going through lines took (row-col complete):  1.68735289574 sec.
put mean in middle of segments  0.411418914795
going through lines took (row-col complete):  1.86951613426 sec.
put mean in middle of segments  0.635809898376
going through lines took (row-col complete):  3.41129803658 sec.
put mean in middle of segments  0.769102096558
going through lines took (row-col complete):  4.30599999428 sec.
put mean in middle of segments  0.32643198967
going through lines took (row-col complete):  1.26288580894 sec.
put mean in middle of segments  0.404147148132
going through lines took (row-col complete):  1.70633888245 sec.
put mean in middle of segments  1.14371204376
going through lines took (row-col complete):  3.64105510712 sec.
put mean in middle of segments  0.477803945541
going through lines took (row-col complete):  1.47036290169 sec.
put mean in middle of segments  1.14534807205
going through lines took (row-col complete):  3.99788808823 sec.
put mean in middle of segments  0.321282148361
going through lines took (row-col complete):  1.31142091751 sec.
put mean in middle of segments  0.480695009232
going through lines took (row-col complete):  2.64904808998 sec.
put mean in middle of segments  1.58721208572
going through lines took (row-col complete):  4.04125404358 sec.
put mean in middle of segments  1.17817091942
going through lines took (row-col complete):  3.91005778313 sec.
put mean in middle of segments  0.264286994934
going through lines took (row-col complete):  1.19185590744 sec.
put mean in middle of segments  0.836961984634
going through lines took (row-col complete):  2.87467598915 sec.
put mean in middle of segments  0.282941102982
going through lines took (row-col complete):  0.89363694191 sec.
put mean in middle of segments  2.10745096207
going through lines took (row-col complete):  8.98450303078 sec.
put mean in middle of segments  0.306341171265
going through lines took (row-col complete):  1.26263594627 sec.
put mean in middle of segments  0.369117975235
going through lines took (row-col complete):  1.08624792099 sec.
put mean in middle of segments  1.01088809967
going through lines took (row-col complete):  3.27838897705 sec.
put mean in middle of segments  1.04588508606
going through lines took (row-col complete):  2.33229279518 sec.
put mean in middle of segments  1.18350791931
going through lines took (row-col complete):  4.51446700096 sec.
put mean in middle of segments  0.762217998505
going through lines took (row-col complete):  2.59082007408 sec.
put mean in middle of segments  1.14506816864
going through lines took (row-col complete):  4.13089704514 sec.
put mean in middle of segments  1.15142011642
going through lines took (row-col complete):  4.33897280693 sec.
put mean in middle of segments  1.14719295502
going through lines took (row-col complete):  5.06284594536 sec.
put mean in middle of segments  0.66969203949
going through lines took (row-col complete):  2.89445400238 sec.
put mean in middle of segments  1.14586305618
going through lines took (row-col complete):  4.02684903145 sec.
put mean in middle of segments  0.288105964661
going through lines took (row-col complete):  1.00397014618 sec.
put mean in middle of segments  0.315945863724
going through lines took (row-col complete):  1.28054118156 sec.
put mean in middle of segments  0.727463960648
going through lines took (row-col complete):  2.17534995079 sec.
put mean in middle of segments  1.14506483078
going through lines took (row-col complete):  4.73708295822 sec.
put mean in middle of segments  0.373707056046
going through lines took (row-col complete):  1.15666413307 sec.
put mean in middle of segments  0.821703910828
